system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
Chicken,Global Workspace Theory > Modularity > Dedicated Sensory Systems,Dedicated Sensory Systems,Modularity,2,2,4.479924193032529,1.0541917179469535,True,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.28804789697070693,0.08628662545869344,0.10539402921791365,0.1598412717341361,0.13416719117139667,0.11967155374522656,0.1065914317019265
Chicken,Global Workspace Theory > Modularity > Dedicated Speech Systems,Dedicated Speech Systems,Modularity,2,2,4.477913822390253,1.0517700157435579,True,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.2900575045318151,0.08653164593651981,0.10566089413672224,0.1597316797458971,0.13384539400747228,0.11900089580152301,0.10517198584005043
Chicken,Global Workspace Theory > Modularity > Poorly Intraconnected Networks,Poorly Intraconnected Networks,Modularity,2,2,6.467773103690978,1.4361479924865663,True,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.2900575045318151,0.08653164593651981,0.10566089413672224,0.1597316797458971,0.13384539400747228,0.11900089580152301,0.10517198584005043
Chicken,Global Workspace Theory > Modularity > Selective Competence Disruption,Selective Competence Disruption,Modularity,2,2,5.235117054102103,1.2857993582595366,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764295290656089,0.08507841092861337,0.10495518348559145,0.16098917684328634,0.13698219581402196,0.12369153446368437,0.11187396939919364
Chicken,Global Workspace Theory > Representationality > World Modelling > Broad Predictive Training,Broad Predictive Training,Representationality,3,2,5.27224146399484,1.2903536715628279,True,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.24980642130041508,0.08161655859411127,0.10278862459323647,0.1619220042996089,0.14228536048245724,0.13304324580010132,0.12853778493006976
Chicken,Global Workspace Theory > Representationality > Conceptual Representations > Concept-Specific Ablation Effects,Concept-Specific Ablation Effects,Representationality,3,1,6.5897997628966944,2.026805209359495,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2538283564488506,0.08212479867928739,0.10315882075417132,0.16181052287320682,0.14152106540234824,0.13175578160685805,0.12580065423527753
Chicken,Global Workspace Theory > Representationality > Isomorphic Representations > Has Retinotopic Neural Maps,Has Retinotopic Neural Maps,Representationality,3,2,6.379541242758118,1.4210266157137108,True,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.2582840821663495,0.08285318057550196,0.10363172430688448,0.1618246452632247,0.14065631931478062,0.13002013444322807,0.12272991393003072
Chicken,Global Workspace Theory > Representationality > Propositional Representations > Logical Inference,Logical Inference,Representationality,3,2,5.195950062060031,1.279615216346326,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.24019789437264577,0.08024404253180537,0.10191719663652225,0.1624196862990166,0.14458704271190842,0.136866524025936,0.13376761342216562
Chicken,Global Workspace Theory > Representationality > World Modelling > Model Isomorphism,Model Isomorphism,Representationality,3,1,6.992050537690238,2.0784473648610735,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25473928959242387,0.08227465395878725,0.10327811849223961,0.16180705591188754,0.1413808495036093,0.1313956986440088,0.12512433389704358
Chicken,Global Workspace Theory > Representationality > Conceptual Representations > Probe-Detectable Themes,Probe-Detectable Themes,Representationality,3,2,3.774748275155672,1.0035472489065471,True,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.2575740222258545,0.08272386624011516,0.10354323050888162,0.16184418944655168,0.1407640591859632,0.13042711373350913,0.12312351865912464
