beta_profile,leaf_key,leaf_name,top_feature_key,top_feature_name,path_length,path_edge_gaps,min_path_gap,product_path_gap_heuristic,path_labels,n_sibling_leaves_under_top,p_leaf_present_R1,p_leaf_present_R0,binary_gap,kl_binary_R1_to_R0,kl_binary_R0_to_R1,sym_kl_binary,tv_binary,hellinger_binary,p_m0_R1,p_m1_R1,p_m2_R1,p_m0_R0,p_m1_R0,p_m2_R0,sym_kl_three_state,hellinger_three_state,sym_kl_ordinal_ref_rater,hellinger_ordinal_ref_rater
production_prior_mean,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Resource Adaptation,Resource Adaptation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.263736;0.388889,0.26373626373626374,0.056410256410256425,strong support / moderately demanding > moderate support / weakly demanding > strong support / neutral,12,0.7487179487179487,0.6923076923076923,0.05641025641025643,0.007757744492021573,0.008085420539748644,0.007921582515885109,0.05641025641025643,0.04448714429833551,0.06314266929651545,0.3762787639710717,0.5605785667324129,0.09467455621301776,0.4260355029585799,0.4792899408284023,0.015843165031770218,0.06288318658474344,0.010082932742805268,0.050184525747014284
production_prior_mean,Global Workspace Theory > Selective Attention > Performance Sensitivity > Performance Degradation,Performance Degradation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.263736;0.340909,0.26373626373626374,0.04945054945054946,strong support / moderately demanding > moderate support / weakly demanding > moderate support / moderately demanding,12,0.468031968031968,0.4185814185814186,0.049450549450549386,0.004977539659451226,0.004939903127020022,0.004958721393235624,0.049450549450549386,0.03520526489398968,0.28298998703594114,0.4979560898641818,0.21905392309987712,0.33804756681879555,0.48674202919957166,0.1752104039816328,0.009917442786471237,0.0497723338179711,0.006592787755039136,0.040587377077993356
production_prior_mean,Global Workspace Theory > Selective Attention > Performance Sensitivity > Priming Enhancement,Priming Enhancement,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.263736;0.228571,0.22857142857142865,0.033155416012558885,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.717613814756672,0.6844583987441131,0.03315541601255889,0.0025966979666392914,0.002652422447873677,0.0026245602072564843,0.03315541601255889,0.025612747167957736,0.07974195761627918,0.40528845525409773,0.5149695871296232,0.09956650212312915,0.43195019826551556,0.46848329961135526,0.005249120414512972,0.03621595342059556,0.0033682991234431064,0.029014391166931774
production_prior_mean,Global Workspace Theory > Selective Attention > Performance Sensitivity > Coupling,Coupling,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.263736;0.228571,0.22857142857142865,0.033155416012558885,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.717613814756672,0.6844583987441131,0.03315541601255889,0.0025966979666392914,0.002652422447873677,0.0026245602072564843,0.03315541601255889,0.025612747167957736,0.07974195761627918,0.40528845525409773,0.5149695871296232,0.09956650212312915,0.43195019826551556,0.46848329961135526,0.005249120414512972,0.03621595342059556,0.0033682991234431064,0.029014391166931774
production_prior_mean,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Feature Binding,Feature Binding,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.428571;0.25,0.25,0.05892857142857143,strong support / moderately demanding > strong support / weakly demanding > moderate support / neutral,12,0.6928571428571428,0.6339285714285714,0.05892857142857144,0.007678041174065141,0.007902852989511336,0.007790447081788238,0.05892857142857144,0.0441211391182404,0.09433673469387756,0.4256122448979592,0.4800510204081632,0.13400829081632656,0.4641262755102041,0.40186543367346933,0.015580894163576484,0.06236633940636094,0.010118841187991338,0.050276000419401154
production_prior_mean,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Adaptive Learning,Adaptive Learning,Global Workspace Theory > Selective Attention,Selective Attention,3,0.55;0.428571;0.15,0.15000000000000002,0.035357142857142865,strong support / moderately demanding > strong support / weakly demanding > moderate support / moderately undemanding,12,0.8657142857142857,0.8303571428571429,0.035357142857142754,0.004713427964356129,0.005024802139728467,0.004869115052042298,0.035357142857142754,0.03487259777356044,0.018032653061224504,0.23250612244897967,0.7494612244897958,0.02877869897959182,0.28172831632653056,0.6894929846938777,0.009738230104084592,0.04930230477801102,0.0056439210116605715,0.037546743725604945
production_prior_mean,Global Workspace Theory > Integration > Wiring Convergence,Wiring Convergence,Global Workspace Theory > Integration,Integration,2,0.55;0.55,0.55,0.30250000000000005,strong support / moderately demanding > strong support / moderately demanding,2,0.6900000000000001,0.3875,0.30250000000000005,0.18701050673924943,0.1935200923663728,0.19026529955281113,0.3025000000000001,0.21718735831640307,0.09609999999999996,0.42779999999999996,0.4761000000000001,0.3751562500000001,0.47468750000000004,0.15015625000000002,0.3805305991056222,0.3035056102227675,0.2511239174122072,0.24820670792090366
production_prior_mean,Global Workspace Theory > Integration > Holistic Dependency,Holistic Dependency,Global Workspace Theory > Integration,Integration,2,0.55;0.342857,0.34285714285714286,0.18857142857142858,strong support / moderately demanding > strong support / weakly undemanding,2,0.8457142857142856,0.6571428571428571,0.1885714285714285,0.0901585926939896,0.10798997172552452,0.09907428220975706,0.1885714285714285,0.15657137754483585,0.023804081632653084,0.26096326530612257,0.7152326530612244,0.11755102040816327,0.4506122448979592,0.43183673469387757,0.19814856441951417,0.2200641431548447,0.12299075918928165,0.17428028924279562
production_oracle_median,Global Workspace Theory > Representationality > Conceptual Representations > Activation Steering Effects,Activation Steering Effects,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.528258;0.46471,0.05585867087170626,0.013712555733615172,weak support / strongly undemanding > strong support / weakly demanding > moderate support / weakly demanding,8,0.6667818455293599,0.6530692897957447,0.013712555733615184,0.00041760418333233046,0.0004203340916046523,0.0004189691374684914,0.013712555733615184,0.010234237734312882,0.11103433846881934,0.44436763200364143,0.4445980295275392,0.12036091768282894,0.4531395850428526,0.4264994972743184,0.0008379382749369828,0.014473018814900065,0.0005449511567892397,0.011671843035865399
production_oracle_median,Global Workspace Theory > Representationality > Conceptual Representations > Probe-Detectable Themes,Probe-Detectable Themes,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.528258;0.516898,0.05585867087170626,0.015252512759450746,weak support / strongly undemanding > strong support / weakly demanding > moderate support / strongly demanding,8,0.5446804543642616,0.5294279416048108,0.015252512759450831,0.0004675304290300813,0.00046823962636137473,0.000467885027695728,0.015252512759450831,0.010815217336309486,0.20731588863793526,0.49600731399560627,0.29667679736645847,0.22143806214228537,0.4982679925058077,0.28029394535190694,0.0009357700553914508,0.015294579769760319,0.0006214199557739155,0.012463859126704394
production_oracle_median,Global Workspace Theory > Representationality > Conceptual Representations > Concept-Specific Ablation Effects,Concept-Specific Ablation Effects,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.528258;0.696373,0.05585867087170626,0.020548420270120653,weak support / strongly undemanding > strong support / weakly demanding > strong support / strongly demanding,8,0.6716043171021453,0.6510558968320246,0.020548420270120715,0.0009381730823771368,0.0009474807856383362,0.0009428269340077365,0.020548420270120715,0.015352301642282195,0.10784372454594834,0.4411039167038127,0.4510523587502389,0.12176198713570267,0.4543642320645455,0.42387378079975185,0.0018856538680154713,0.021710153849359877,0.0012258154701838674,0.017504973992104798
production_oracle_median,Global Workspace Theory > Representationality > Propositional Representations > Logical Inference,Logical Inference,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.649418;0.649418,0.05585867087170626,0.023558048584510317,weak support / strongly undemanding > strong support / moderately demanding > strong support / moderately demanding,8,0.7461846908418832,0.7226266422573728,0.023558048584510383,0.001409910974982536,0.0014367975288970478,0.0014233542519397919,0.023558048584510383,0.01886249318699692,0.0644222111630304,0.37878619599017277,0.5567915928467968,0.07693597958541944,0.4008747563144155,0.5221892641001651,0.002846708503879577,0.02667322082797984,0.0018014010195679924,0.021219708398950737
production_oracle_median,Global Workspace Theory > Representationality > World Modelling > Model Isomorphism,Model Isomorphism,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.696373;0.528258,0.05585867087170626,0.020548420270120653,weak support / strongly undemanding > strong support / strongly demanding > strong support / weakly demanding,8,0.7238715061653271,0.7033230858952064,0.020548420270120715,0.0010259266703048359,0.0010407292953311144,0.0010333279828179751,0.020548420270120715,0.016072054378485336,0.07624694510740497,0.3997630974545358,0.5239899574380592,0.08801719136274307,0.41731944548410105,0.4946633631531559,0.0020666559656359485,0.022727849422072836,0.0013198321922799003,0.018163706181889644
production_oracle_median,Global Workspace Theory > Representationality > World Modelling > Broad Predictive Training,Broad Predictive Training,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.696373;0.196652,0.05585867087170626,0.007649456135365859,weak support / strongly undemanding > strong support / strongly demanding > weak support / moderately undemanding,8,0.7765191348937932,0.7688696787584274,0.007649456135365829,0.00016592919580972042,0.00016724833626409214,0.00016658876603690628,0.007649456135365829,0.006453403193694256,0.0499436970686186,0.3470743360751764,0.602981966856205,0.053421225397232555,0.3554181916886801,0.5911605829140874,0.0003331775320738091,0.009126395298093802,0.00020650163838006452,0.007185005635374503
production_oracle_median,Global Workspace Theory > Representationality > Isomorphic Representations > Somatotopic Neural Maps,Somatotopic Neural Maps,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.46471;0.467417,0.05585867087170626,0.012133260097140787,weak support / strongly undemanding > moderate support / weakly demanding > moderate support / weakly undemanding,8,0.7260364031408609,0.7139031430437202,0.012133260097140774,0.00036352695816278466,0.00036675008018831334,0.000365138519175549,0.012133260097140774,0.009554156544963638,0.07505605240399688,0.3978150889102844,0.5271288586857187,0.08185141156026204,0.4084908907920356,0.5096576976477024,0.0007302770383510911,0.013511309417844918,0.00046516786329422414,0.01078365417221802
production_oracle_median,Global Workspace Theory > Representationality > Isomorphic Representations > Has Retinotopic Neural Maps,Has Retinotopic Neural Maps,Global Workspace Theory > Representationality,Representationality,3,0.0558587;0.46471;0.523618,0.05585867087170626,0.013592120667725888,weak support / strongly undemanding > moderate support / weakly demanding > strong support / weakly undemanding,8,0.7719404875738155,0.7583483669060896,0.01359212066772586,0.0005107185562977373,0.000517595146861163,0.0005141568515794502,0.01359212066772586,0.011337201940894957,0.052011141208069,0.352096742436231,0.5958921163557,0.05839551177695387,0.36651224263391297,0.5750922455891332,0.0010283137031588969,0.016032709539695232,0.0006402595334174766,0.012651267206679341
production_oracle_median,Global Workspace Theory > Hierarchical Organization > Concrete-Abstract Separation,Concrete-Abstract Separation,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,2,0.196652;0.482084,0.19665178715262988,0.09480269198245146,weak support / moderately undemanding > strong support / neutral,1,0.7981453709849486,0.7033426790024973,0.09480269198245139,0.02320264242800396,0.025286698688914463,0.024244670558459212,0.09480269198245139,0.07776007163620526,0.040745291254804014,0.3222186755204947,0.6370360332247013,0.08800556610141538,0.41730350979217473,0.4946909241064099,0.04848934111691841,0.10980298612790851,0.030360003649447347,0.08699276508051289
production_oracle_median,Global Workspace Theory > Coherence > Autonomous Subparts > Functional Subparts,Functional Subparts,Global Workspace Theory > Coherence,Coherence,3,0.696373;-0.0300506;0.398112,0.030050552139060716,-0.008331061074457975,strong support / strongly demanding > weak undermining / neutral > moderate support / neutral,13,0.5863147976002971,0.5946458586747552,-0.008331061074458024,0.00014366576821755843,0.00014336749559528197,0.0001435166319064202,0.008331061074458024,0.005989901031130296,0.1711354466844831,0.4850995114304395,0.3437650418850774,0.16431197988952656,0.48208432287143654,0.3536036972390369,0.00028703326381284127,0.0084709232925919,0.00018944626901282353,0.0068819252945733446
production_oracle_median,Global Workspace Theory > Coherence > Autonomous Subparts > Conflicting Subparts,Conflicting Subparts,Global Workspace Theory > Coherence,Coherence,3,0.696373;-0.0300506;0.516898,0.030050552139060716,-0.010816818435554239,strong support / strongly demanding > weak undermining / neutral > moderate support / strongly demanding,13,0.360917435634451,0.3717342540700052,-0.01081681843555421,0.00025151078647900164,0.00025255751363478275,0.0002520341500568922,0.010816818435554237,0.007937737211700258,0.40842652407604607,0.46131208057900586,0.13026139534494807,0.3947178475089727,0.467095796842044,0.13818635564898318,0.0005040683001137831,0.011225478792340472,0.0003321982100382495,0.009113019029769224
production_oracle_median,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer,Information Transfer,Global Workspace Theory > Coherence,Coherence,3,0.696373;-0.0300506;0.249932,0.030050552139060716,-0.005230186037444204,strong support / strongly demanding > weak undermining / neutral > moderate support / moderately undemanding,13,0.7546890161871015,0.7599192022245457,-0.005230186037444184,7.460078876702064e-05,7.423750602404168e-05,7.441914739553116e-05,0.005230186037444184,0.004313310333245769,0.060177478779252155,0.37026701006729273,0.5695555111534552,0.05763878946049859,0.36488401662991143,0.57747719390959,0.00014883829479106145,0.0060999136001189174,9.30950087250867e-05,0.004824265725769323
production_oracle_median,Global Workspace Theory > Coherence > Autonomous Subparts > Learning Transfer,Learning Transfer,Global Workspace Theory > Coherence,Coherence,3,0.696373;-0.0300506;0.467417,0.030050552139060716,-0.009781363524101139,strong support / strongly demanding > weak undermining / neutral > moderate support / weakly undemanding,13,0.6077025169505597,0.6174838804746609,-0.009781363524101194,0.00020189168701231254,0.00020126799753260663,0.00020157984227245958,0.009781363524101194,0.007098904621727413,0.15389731520692593,0.47680033568502883,0.36930234910804527,0.14631858169672354,0.4723950756572312,0.3812863426460453,0.00040315968454491917,0.01003924071115413,0.00026508295864705,0.008140602621025719
production_oracle_median,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer Architecture,Information Transfer Architecture,Global Workspace Theory > Coherence,Coherence,3,0.696373;-0.0300506;0.475077,0.030050552139060716,-0.009941653915107429,strong support / strongly demanding > weak undermining / neutral > moderate support / moderately demanding,13,0.5448432558461758,0.5547849097612831,-0.009941653915107374,0.0001997947749325102,0.00019952843005609927,0.00019966160249430473,0.009941653915107374,0.007065052632602209,0.20716766174870982,0.4959781648102288,0.29685417344106135,0.19821647657626879,0.49399722732489615,0.30778629609883507,0.0003993232049886086,0.009991368569859634,0.00026489177430361706,0.008137667792554143
production_oracle_median,Global Workspace Theory > Coherence > Point of View > Perspective-relative Representations,Perspective-relative Representations,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.475077;0.649418,0.47507712681532244,0.2148476176256339,strong support / strongly demanding > moderate support / moderately demanding > strong support / moderately demanding,13,0.6730157363180539,0.4581681186924199,0.21484761762563398,0.0936550890142136,0.09746824864373826,0.09556166882897593,0.21484761762563398,0.15423068178748925,0.10691870869562446,0.4401311099726433,0.45295018133173226,0.29358178760131154,0.49650018741253704,0.2099180249861514,0.19112333765795186,0.21681416035489845,0.126145342414725,0.17674876142512758
production_oracle_median,Global Workspace Theory > Coherence > Point of View > Stable Personality,Stable Personality,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.475077;0.326752,0.32675183418538345,0.1080996327976018,strong support / strongly demanding > moderate support / moderately demanding > weak support / moderately demanding,13,0.46330552007769776,0.355205887280096,0.10809963279760176,0.02461069029307092,0.02394671222445323,0.024278701258762074,0.10809963279760174,0.0778631289596927,0.2880409647790705,0.4973070302864635,0.214652004934466,0.4157594477982482,0.45806932984331145,0.12617122235844028,0.048557402517524106,0.10994806852981308,0.032172743907490794,0.0895644766138347
production_oracle_median,Global Workspace Theory > Coherence > Common Representational Scheme > Authoritative Representational Scheme,Authoritative Representational Scheme,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.46471;0.475077,0.464710012150248,0.15374047339642458,strong support / strongly demanding > moderate support / weakly demanding > moderate support / moderately demanding,13,0.6370599641955828,0.48331949079915815,0.1537404733964246,0.04776123421633241,0.0489988630176211,0.048380048616976756,0.1537404733964246,0.10985904425649816,0.13172546958971168,0.46242913242941114,0.40584539798087715,0.26695874858804125,0.49944352122560126,0.23359773018635752,0.09676009723395351,0.15489466813631134,0.06401227603660666,0.12620149514848228
production_oracle_median,Global Workspace Theory > Coherence > Common Representational Scheme > Unified Egocentric Representations,Unified Egocentric Representations,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.46471;0.528258,0.464710012150248,0.17095030161616312,strong support / strongly demanding > moderate support / weakly demanding > strong support / weakly demanding,13,0.6771022239963114,0.5061519223801483,0.1709503016161631,0.059830126880941,0.06254935373833351,0.06118974030963725,0.1709503016161631,0.12350098906285746,0.10426297374812828,0.4372696045111207,0.458467421740751,0.2438859237688231,0.49992430770205726,0.2561897685291196,0.12237948061927457,0.17398951122596928,0.08056361990003438,0.14148967722782094
production_oracle_median,Global Workspace Theory > Coherence > Common Representational Scheme > Distinguishes Self-Produced from Other-Produced Behavior,Distinguishes Self-Produced from Other-Produced Behavior,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.46471;0.398112,0.3981124863501848,0.12883382226123832,strong support / strongly demanding > moderate support / weakly demanding > moderate support / neutral,13,0.6635919826546802,0.5347581603934419,0.1288338222612383,0.034163788602085715,0.035417486018301136,0.034790637310193426,0.1288338222612383,0.0931819894747972,0.11317035413420898,0.4464753264222216,0.4403543194435694,0.21644996932049432,0.4975837405721275,0.2859662901073782,0.06958127462038682,0.13149286621314915,0.04579574145750398,0.10681544127516071
production_oracle_median,Global Workspace Theory > Coherence > Social Coherence > Stable Personality,Stable Personality,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.398112;0.475077,0.3981124863501848,0.13170794800245486,strong support / strongly demanding > moderate support / neutral > moderate support / moderately demanding,13,0.6667245771097992,0.5350166291073444,0.13170794800245478,0.035740700365997094,0.03710849394003987,0.03642459715301848,0.13170794800245478,0.09534077671062371,0.1110725075026422,0.44440583077511725,0.4445216617222405,0.21620953520669695,0.49754767137191735,0.2862427934213857,0.07284919430603695,0.13452546890985595,0.04792899720182376,0.10926600642249978
production_oracle_median,Global Workspace Theory > Coherence > Social Coherence > Persistence Seeking,Persistence Seeking,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.398112;0.179637,0.17963697027686654,0.0498016330509242,strong support / strongly demanding > moderate support / neutral > weak support / weakly undemanding,13,0.6551459832116985,0.6053443501607743,0.04980163305092422,0.005278050619273861,0.005377160188428813,0.005327605403851337,0.04980163305092422,0.03648998612190248,0.11892429289502615,0.45185944778655074,0.4292162593184231,0.15575308195002155,0.4778051357784084,0.3664417822715701,0.010655210807702657,0.051587452265776365,0.006979009137007445,0.04175906197646559
production_oracle_median,Global Workspace Theory > Coherence > Social Coherence > Stable Social Interactions,Stable Social Interactions,Global Workspace Theory > Coherence,Coherence,3,0.696373;0.398112;0.528258,0.3981124863501848,0.14645143818575762,strong support / strongly demanding > moderate support / neutral > strong support / weakly demanding,13,0.7100875167626206,0.563636078576863,0.14645143818575757,0.04547112764637841,0.04823976679742559,0.046855447221902,0.14645143818575757,0.10808886565065007,0.08404924793686379,0.41172647060103124,0.504224281462105,0.19041347191977764,0.49190089900671863,0.31768562907350373,0.09371089444380397,0.15241361004125703,0.06115972548562269,0.12336005577327021
production_oracle_median,Global Workspace Theory > Modularity > Cross-Modal Learning Deficits,Cross-Modal Learning Deficits,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.371191,0.32675183418538345,0.12128735704422923,weak support / moderately demanding > strong support / moderately undemanding,6,0.7965362246994142,0.675248867655185,0.12128735704422922,0.036447054640690646,0.04029903105371761,0.03837304284720413,0.12128735704422922,0.0977738533890032,0.041397507859567265,0.324132534882037,0.6344699572583957,0.10546329795923955,0.4385756687711509,0.4559610332696095,0.07674608569440827,0.1379422503952317,0.048360216773861694,0.10970815390255553
production_oracle_median,Global Workspace Theory > Modularity > Selective Competence Disruption,Selective Competence Disruption,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.649418,0.32675183418538345,0.21219854017670278,weak support / moderately demanding > strong support / moderately demanding,6,0.5795777564448489,0.36737921626814607,0.2121985401767028,0.09244311820898238,0.09100609481100161,0.091724606509992,0.2121985401767028,0.15113409471010014,0.1767548628759468,0.48733476135840864,0.3359103757656446,0.4002090560095051,0.46482345544469766,0.13496748854579724,0.183449213019984,0.21251186879607264,0.1217670859384812,0.17365518949730235
production_oracle_median,Global Workspace Theory > Modularity > Poorly Intraconnected Networks,Poorly Intraconnected Networks,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.475077,0.32675183418538345,0.15523232256642863,weak support / moderately demanding > moderate support / moderately demanding,6,0.5909123615445655,0.43568003897813684,0.15523232256642866,0.04848599846005758,0.04875953667219424,0.04862276756612591,0.1552323225664287,0.11014015090397399,0.1673526959370443,0.4834698850367804,0.3491774190261753,0.31845701840771723,0.4917258852282921,0.18981709636399083,0.09724553513225184,0.15528859614165716,0.06457920140423674,0.12675335615389863
production_oracle_median,Global Workspace Theory > Modularity > Dedicated Speech Systems,Dedicated Speech Systems,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.475077,0.32675183418538345,0.15523232256642863,weak support / moderately demanding > moderate support / moderately demanding,6,0.5909123615445655,0.43568003897813684,0.15523232256642866,0.04848599846005758,0.04875953667219424,0.04862276756612591,0.1552323225664287,0.11014015090397399,0.1673526959370443,0.4834698850367804,0.3491774190261753,0.31845701840771723,0.4917258852282921,0.18981709636399083,0.09724553513225184,0.15528859614165716,0.06457920140423674,0.12675335615389863
production_oracle_median,Global Workspace Theory > Modularity > Dedicated Action Systems,Dedicated Action Systems,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.523618,0.32675183418538345,0.17109315247425838,weak support / moderately demanding > strong support / weakly undemanding,6,0.6901547574919132,0.5190616050176549,0.17109315247425838,0.06039196509437808,0.063575206125661,0.06198358561001954,0.17109315247425838,0.12428969744518378,0.09600407430489509,0.4276823364063833,0.4763135892887216,0.23130173976819424,0.4992733104283018,0.26942494980350395,0.12396717122003909,0.17509203087236383,0.08141708689976886,0.14222987315908728
production_oracle_median,Global Workspace Theory > Modularity > Dedicated Sensory Systems,Dedicated Sensory Systems,Global Workspace Theory > Modularity,Modularity,2,0.326752;0.371191,0.32675183418538345,0.12128735704422923,weak support / moderately demanding > strong support / moderately undemanding,6,0.7965362246994142,0.675248867655185,0.12128735704422922,0.036447054640690646,0.04029903105371761,0.03837304284720413,0.12128735704422922,0.0977738533890032,0.041397507859567265,0.324132534882037,0.6344699572583957,0.10546329795923955,0.4385756687711509,0.4559610332696095,0.07674608569440827,0.1379422503952317,0.048360216773861694,0.10970815390255553
production_oracle_median,Global Workspace Theory > Complexity > Functional Diversity > Diversity of Tasks,Diversity of Tasks,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.46471;0.528258,0.464710012150248,0.1285412155232533,strong support / weakly undemanding > moderate support / weakly demanding > strong support / weakly demanding,8,0.7071954918603327,0.5786542763370794,0.12854121552325326,0.03529902343700163,0.03726897848137126,0.03628400095918644,0.12854121552325326,0.09514313803387334,0.0857344799869125,0.4141400563055096,0.5001254637075779,0.1775322188490302,0.4876270096277807,0.3348407715231891,0.07256800191837291,0.13424787075559608,0.047315129116393004,0.1085601590498105
production_oracle_median,Global Workspace Theory > Complexity > Functional Diversity > Variability of Responses to Stimuli,Variability of Responses to Stimuli,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.46471;0.196652,0.19665178715262988,0.04785138598520409,strong support / weakly undemanding > moderate support / weakly demanding > weak support / moderately undemanding,8,0.7703112396754792,0.7224598536902751,0.04785138598520411,0.005935810456688284,0.006188448599066365,0.006062129527877325,0.04785138598520411,0.03891857859785775,0.052756926619415154,0.35386366741021125,0.5933794059703735,0.0770285328136235,0.4010232269922028,0.5219482401941737,0.01212425905575465,0.05501833638055341,0.007623369705602782,0.04364017239612342
production_oracle_median,Global Workspace Theory > Complexity > Informational Complexity > Optimized Componentry,Optimized Componentry,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.649418;0.189269,0.18926876777110818,0.06436027731723112,strong support / weakly undemanding > strong support / moderately demanding > weak support / neutral,8,0.5881776033187447,0.5238173260015135,0.06436027731723115,0.008361043865840731,0.008443122616972505,0.008402083241406618,0.06436027731723115,0.04582299798569152,0.1695976864082932,0.4844494205459242,0.3459528930457826,0.22674993901634882,0.4988654699642753,0.2743845910193759,0.01680416648281323,0.06476947854292928,0.011137181322873883,0.052744543160722655
production_oracle_median,Global Workspace Theory > Complexity > Informational Complexity > Compressibility,Compressibility,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.649418;0.398112,0.3981124863501848,0.135376957998358,strong support / weakly undemanding > strong support / moderately demanding > moderate support / neutral,8,0.725893049587546,0.5905160915891879,0.13537695799835803,0.03980769676251783,0.042472394412849265,0.04114004558768355,0.13537695799835803,0.10128775338405306,0.07513462026441553,0.397944660296077,0.5269207194395075,0.1676770712473943,0.4836136743268355,0.3487092544257702,0.08228009117536707,0.1428746534629831,0.05341244251973113,0.11531122145755028
production_oracle_median,Global Workspace Theory > Complexity > Structural Complexity > Functional Specialization,Functional Specialization,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.696373;0.482084,0.4820840601304631,0.17578403518851055,strong support / weakly undemanding > strong support / strongly demanding > strong support / neutral,8,0.7576816982186307,0.5818976630301201,0.1757840351885106,0.06782596238168934,0.07446116769789493,0.07114356503979213,0.1757840351885106,0.13305539327959962,0.05871815937820674,0.36720028480632505,0.5740815558154683,0.17480956417967497,0.4865855455804098,0.33860489023991525,0.14228713007958427,0.1873340680007448,0.09187460120700756,0.150991561624591
production_oracle_median,Global Workspace Theory > Complexity > Structural Complexity > Number of Layers,Number of Layers,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.696373;0.475077,0.47507712681532244,0.1732290720310502,strong support / weakly undemanding > strong support / strongly demanding > moderate support / moderately demanding,8,0.6776334570878335,0.5044043850567833,0.1732290720310502,0.06141599501636033,0.06422692826470489,0.06282146164053261,0.1732290720310502,0.12513218162149026,0.10392018798914168,0.4368927098460496,0.4591871021648087,0.24561501355094512,0.49996120278454315,0.25442378366451174,0.1256429232810652,0.17626954025479294,0.08271501658152522,0.14335489437105894
production_oracle_median,Global Workspace Theory > Complexity > Structural Complexity > Number of Nodes,Number of Nodes,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.696373;0.46471,0.464710012150248,0.16944887392909347,strong support / weakly undemanding > strong support / strongly demanding > moderate support / weakly demanding,8,0.631464762877672,0.4620158889485785,0.16944887392909347,0.05788246737978439,0.0591618946271793,0.058522181003481846,0.16944887392909347,0.12080279524169941,0.13581822100081056,0.465434032243035,0.3987477467561545,0.28942690374378827,0.49711441461526656,0.2134586816409452,0.1170443620069637,0.17021652629476242,0.07751608104401576,0.1388061422059581
production_oracle_median,Global Workspace Theory > Complexity > Structural Complexity > Number of Connections,Number of Connections,Global Workspace Theory > Complexity,Complexity,3,0.523618;0.696373;0.46471,0.464710012150248,0.16944887392909347,strong support / weakly undemanding > strong support / strongly demanding > moderate support / weakly demanding,8,0.631464762877672,0.4620158889485785,0.16944887392909347,0.05788246737978439,0.0591618946271793,0.058522181003481846,0.16944887392909347,0.12080279524169941,0.13581822100081056,0.465434032243035,0.3987477467561545,0.28942690374378827,0.49711441461526656,0.2134586816409452,0.1170443620069637,0.17021652629476242,0.07751608104401576,0.1388061422059581
production_oracle_median,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Threshold Activation,Threshold Activation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.467417;0.482084,0.46741740549876626,0.14633627981898722,strong support / moderately demanding > moderate support / weakly undemanding > strong support / neutral,12,0.783287969986052,0.6369516901670647,0.14633627981898734,0.0501729712567207,0.055594952687207544,0.05288396197196412,0.14633627981898734,0.11474154996708273,0.0469641039527663,0.33949585212236344,0.6135400439248703,0.13180407527255103,0.46248846912076863,0.4057074556066803,0.10576792394392823,0.16173408095115024,0.06736217266350546,0.12939058245146412
