dgp,fit,leaf,nuisance_truth,design,estimand,node_key,node_name,node_type,top_feature,depth,kind,support,demandingness,truth,posterior_mean,posterior_median,posterior_p03,posterior_p97,signed_error,abs_error,squared_error,interval_includes_truth
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,beta_pres,weak support,strongly undemanding,0.9250177775636342,0.8981231336547151,0.9018074287444444,0.8375485517551324,0.9414132095236519,-0.02321034881918982,0.02321034881918982,0.0005387202923084662,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,beta_abs,weak support,strongly undemanding,0.869159106691928,0.11342708405955047,0.11011262416113397,0.06304973971717413,0.179889305626404,-0.759046482530794,0.759046482530794,0.576151562642371,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,beta_pres,strong support,weakly demanding,0.8581969292138683,0.8803939687057034,0.8847507597375479,0.8100575946305344,0.9333424833293227,0.026553830523679656,0.026553830523679656,0.0007051059154803014,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,beta_abs,strong support,weakly demanding,0.32993929915827946,0.12063260140957502,0.1175175558670338,0.07097811690323211,0.18876966581060298,-0.21242174329124566,0.21242174329124566,0.045122997022891874,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Activation Steering Effects,Activation Steering Effects,indicator,Representationality,3,beta_pres,moderate support,weakly demanding,0.7510862838496203,0.8858293821403678,0.88855410593406,0.8273645039796821,0.9337752161880611,0.13746782208443975,0.13746782208443975,0.01889740210863918,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Activation Steering Effects,Activation Steering Effects,indicator,Representationality,3,beta_abs,moderate support,weakly demanding,0.2863762716993723,0.1118133281406765,0.10884412267839703,0.06697376966918551,0.17107097811155006,-0.17753214902097525,0.17753214902097525,0.03151766393600576,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Probe-Detectable Themes,Probe-Detectable Themes,indicator,Representationality,3,beta_pres,moderate support,strongly demanding,0.6384525086871429,0.8903039252508422,0.8933222282653597,0.8330420709976476,0.93462567380519,0.2548697195782168,0.2548697195782168,0.06495857395787887,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Probe-Detectable Themes,Probe-Detectable Themes,indicator,Representationality,3,beta_abs,moderate support,strongly demanding,0.12155430769091663,0.10088141256242594,0.09831655981684143,0.059156023097392,0.1577548967210317,-0.023237747874075204,0.023237747874075204,0.0005399929262590867,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Concept-Specific Ablation Effects,Concept-Specific Ablation Effects,indicator,Representationality,3,beta_pres,strong support,strongly demanding,0.7979354739553153,0.8916722516489803,0.8948847960049683,0.8295323420565581,0.9382239572947688,0.09694932204965301,0.09694932204965301,0.009399171045887335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Conceptual Representations > Concept-Specific Ablation Effects,Concept-Specific Ablation Effects,indicator,Representationality,3,beta_abs,strong support,strongly demanding,0.10156225083779936,0.1042276337283665,0.1016132544947325,0.06125080793491012,0.1610781307049051,5.1003656933140684e-05,5.1003656933140684e-05,2.60137302055351e-09,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,beta_pres,strong support,moderately demanding,0.8652906577456392,0.8900105637577883,0.8926031941882837,0.8270824127168201,0.9358024535116676,0.02731253644264453,0.02731253644264453,0.0007459746469307856,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,beta_abs,strong support,moderately demanding,0.21587260411564355,0.1251193965096303,0.1224569252869962,0.07492362161347443,0.1893119866275606,-0.09341567882864735,0.09341567882864735,0.008726489051016991,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Propositional Representations > Logical Inference,Logical Inference,indicator,Representationality,3,beta_pres,strong support,moderately demanding,0.8652906577456392,0.8900105637577883,0.8926031941882837,0.8270824127168201,0.9358024535116676,0.02731253644264453,0.02731253644264453,0.0007459746469307856,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Propositional Representations > Logical Inference,Logical Inference,indicator,Representationality,3,beta_abs,strong support,moderately demanding,0.21587260411564355,0.1251193965096303,0.1224569252869962,0.07492362161347443,0.1893119866275606,-0.09341567882864735,0.09341567882864735,0.008726489051016991,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,beta_pres,strong support,strongly demanding,0.7979354739553153,0.8916722516489803,0.8948847960049683,0.8295323420565581,0.9382239572947688,0.09694932204965301,0.09694932204965301,0.009399171045887335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,beta_abs,strong support,strongly demanding,0.10156225083779936,0.1042276337283665,0.1016132544947325,0.06125080793491012,0.1610781307049051,5.1003656933140684e-05,5.1003656933140684e-05,2.60137302055351e-09,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling > Model Isomorphism,Model Isomorphism,indicator,Representationality,3,beta_pres,strong support,weakly demanding,0.8581969292138683,0.8803939687057034,0.8847507597375479,0.8100575946305344,0.9333424833293227,0.026553830523679656,0.026553830523679656,0.0007051059154803014,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling > Model Isomorphism,Model Isomorphism,indicator,Representationality,3,beta_abs,strong support,weakly demanding,0.32993929915827946,0.12063260140957502,0.1175175558670338,0.07097811690323211,0.18876966581060298,-0.21242174329124566,0.21242174329124566,0.045122997022891874,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling > Broad Predictive Training,Broad Predictive Training,indicator,Representationality,3,beta_pres,weak support,moderately undemanding,0.8265237784608894,0.8813435759946275,0.8844978611507813,0.815814660092835,0.9311398607554395,0.057974082689891904,0.057974082689891904,0.003360994263734424,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > World Modelling > Broad Predictive Training,Broad Predictive Training,indicator,Representationality,3,beta_abs,weak support,moderately undemanding,0.6298719913082595,0.11281380005626387,0.1094733326513869,0.06439853445815479,0.1777063678777839,-0.5203986586568726,0.5203986586568726,0.2708147639318722,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,beta_pres,moderate support,weakly demanding,0.7510862838496203,0.8858293821403678,0.88855410593406,0.8273645039796821,0.9337752161880611,0.13746782208443975,0.13746782208443975,0.01889740210863918,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,beta_abs,moderate support,weakly demanding,0.2863762716993723,0.1118133281406765,0.10884412267839703,0.06697376966918551,0.17107097811155006,-0.17753214902097525,0.17753214902097525,0.03151766393600576,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,edge_beta,Global Workspace Theory > Representationality > Isomorphic Representations > Somatotopic Neural Maps,Somatotopic Neural Maps,indicator,Representationality,3,beta_pres,moderate support,weakly undemanding,0.8586701611233953,0.8880392504178155,0.8909138587813266,0.8310006728528881,0.9326746491027545,0.032243697657931225,0.032243697657931225,0.0010396560386560796,True
