dgp,fit,leaf,nuisance_truth,design,estimand,system,node_key,node_name,node_type,top_feature,depth,fanout,subtree_indicator_count,subtree_rating_count,z_true,prior_p_z1,posterior_p_z1,prior_entropy,posterior_entropy,entropy_reduction,relative_entropy_reduction,brier,log_score,neg_log_score
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,6,0,0.4144761687642246,0.06621763603289661,0.6784463485349768,0.24374338559095002,0.43470296294402677,0.6407329980958929,0.004384775321785168,-0.06851188293002787,0.06851188293002787
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,6,0,0.5117003969002362,0.30421330610930525,0.6928733569906709,0.6143920727892402,0.07848128420143063,0.11326930586896176,0.09254573561395386,-0.3627121399155406,0.3627121399155406
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,12,0,0.3149839245356485,2.129922078372551e-05,0.6230305047802276,0.0002504113055152269,0.6227800934747124,0.9995980753693537,4.5365680599388475e-10,-2.1299447615378686e-05,2.1299447615378686e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,15,0,0.5278081384382017,0.04825950508732677,0.6915997971365085,0.19335821789901206,0.49824157923749646,0.7204189204514083,0.0023289798312737184,-0.04946287072745316,0.04946287072745316
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,4,0,0.5316539981259888,0.002786224964825945,0.6911418886078069,0.01917388981013049,0.6719679987976764,0.972257664994444,7.76304955461934e-06,-0.002790113714570641,0.002790113714570641
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,3,0,0.5586407380702518,0.8590517996618173,0.6862538543033446,0.4066810169197377,0.27957283738360694,0.4073898246697897,0.7379699945022071,-1.9593628295902066,1.9593628295902066
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.5902438985227401,0.7650581165197972,0.6767696531529003,0.5451790665209233,0.13159058663197698,0.19443925421142838,0.05519768861322521,-0.26780347873419846,0.26780347873419846
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,0,0.6243603310887775,0.7884811536610875,0.661889124717298,0.5159620883255414,0.14592703639175664,0.22047051529073558,0.6217025296787195,-1.5534411764802833,1.5534411764802833
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,8,0,0.46911370538966596,0.00039545451388284475,0.6912380389202146,0.0034939501841805705,0.6877440887360341,0.9949453733917213,1.5638427255031705e-07,-0.0003955327266395779,0.0003955327266395779
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention,Selective Attention,feature,Selective Attention,1,5,12,24,0,0.3782271175231424,0.0020363098237784587,0.6631895406177672,0.014652465210074812,0.6485370754076925,0.9779060671004765,4.146557698416657e-06,-0.0020383859214918817,0.0020383859214918817
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Non-Linear Capabilities,Non-Linear Capabilities,feature,Selective Attention,2,2,2,4,0,0.5680426935865732,0.04901455814805575,0.6838587702562228,0.1956033836290948,0.488255386627128,0.7139710827195976,0.002402426910449138,-0.05025652480634382,0.05025652480634382
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus,Adaptive Focus,feature,Selective Attention,2,3,3,6,0,0.4615001226076063,2.8697639622049387e-05,0.6901797630892915,0.0003288371074314422,0.68985092598186,0.9995235486100613,8.235545198770188e-10,-2.8698051407237613e-05,2.8698051407237613e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture,Attention-Constrained Architecture,feature,Selective Attention,2,2,2,4,0,0.4621422000791051,0.0017141219987690803,0.6902780094310397,0.012629645285875958,0.6776483641451637,0.9817035381204076,2.938214226664107e-06,-0.0017155927868628663,0.0017155927868628663
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity,Performance Sensitivity,feature,Selective Attention,2,3,3,6,0,0.4621422000791051,0.0009579444307281525,0.6902780094310397,0.007615889723005249,0.6826621197080345,0.9889669240234343,9.176575323630843e-07,-0.0009584035527266714,0.0009584035527266714
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Capability Attention Modulation,Capability Attention Modulation,feature,Selective Attention,2,2,2,4,1,0.5297406598838114,0.1206415903332449,0.6913771222437427,0.36820136915348445,0.32317575309025826,0.46743773071554384,0.7732712126516446,-2.114931192338848,2.114931192338848
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Integration,Integration,feature,Integration,1,2,2,4,1,0.3782271175231424,0.9287493774307755,0.6631895406177672,0.25686197183678583,0.4063275687809814,0.6126869377380161,0.005076651216502089,-0.07391635328064804,0.07391635328064804
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,4,8,30,1,0.8747449737790987,0.5620894483656779,0.3772661222228169,0.6854170423933142,-0.30815092017049733,-0.8167998715466439,0.1917656512326763,-0.57609428096016,0.57609428096016
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,3,3,11,1,0.7920300059098643,0.9891170918647028,0.5112546147534314,0.06002033187665995,0.4512342828767714,0.8826018775290534,0.0001184376894813189,-0.01094256016655241,0.01094256016655241
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,1,1,4,1,0.7839477824098874,0.5215659511644578,0.5218657782113378,0.692216711433935,-0.1703509332225972,-0.3264267180087269,0.22889913908516998,-0.6509195481758767,0.6509195481758767
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,2,2,7,1,0.7107112276341973,0.9945414646582511,0.601513631745414,0.03388571693132018,0.5676279148140938,0.9436659202003554,2.979560807712171e-05,-0.005473487582165548,0.005473487582165548
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,2,2,8,0,0.6928790190926256,0.23941373183784484,0.6167776971464367,0.5504032060749926,0.06637449107144411,0.107614933838448,0.05731893499252348,-0.27366573760552093,0.27366573760552093
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,feature,Hierarchical Organization,1,1,1,3,1,0.6495371700235225,0.15808175289203147,0.6477326782378771,0.43647525436720014,0.21125742387067692,0.3261490904633555,0.7088263348133542,-1.844642956405195,1.844642956405195
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence,Coherence,feature,Coherence,1,4,13,48,1,0.17119957314955098,0.0558917290188021,0.4577831992855692,0.21551053141309207,0.24227266787247714,0.5292301426757807,0.891340427335107,-2.8843388700759447,2.8843388700759447
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Autonomous Subparts,Autonomous Subparts,feature,Coherence,2,5,5,18,0,0.48190971463131826,9.976580100165878e-05,0.6924925208382462,0.001018871733474914,0.6914736491047713,0.9985286891875141,9.95321504950258e-09,-9.977077794022965e-05,9.977077794022965e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Point of View,Point of View,feature,Coherence,2,2,2,7,1,0.4061794630822321,0.0038455647935127465,0.6754378041089772,0.02522271162838112,0.6502150924805962,0.9626572402744701,0.9923236587815557,-5.560834796431437,5.560834796431437
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,11,1,0.3659344274178174,0.1306625128231429,0.6567564059778644,0.38764417821954594,0.2691122277583185,0.40975957799395835,0.7557476666109721,-2.0351375179838893,2.0351375179838893
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,12,1,0.47011516560778527,0.24767625834520476,0.6913599088726066,0.5597678241756344,0.13159208469697214,0.19033803234491567,0.5659910122574711,-1.395632795505265,1.395632795505265
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,24,0,0.26597114940784095,1.4867956902167369e-05,0.5792103479935047,0.00018014454845755148,0.5790302034450471,0.9996889825102717,2.210561424447063e-10,-1.4868067431364895e-05,1.4868067431364895e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,30,1,0.44926543358967064,0.14914212325001647,0.6879903175765232,0.4212181232572035,0.2667721943193197,0.3877557394398176,0.72395912642749,-1.9028555803444107,1.9028555803444107
