system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Isomorphic Representations > Somatotopic Neural Maps,Somatotopic Neural Maps,Representationality,3,4,4.421249660328237,0.7444638718377646,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47498888660713223,0.07346491898985678,0.04586290914565863,0.06524188058776786,0.08326016542176135,0.0897770473854228,0.1674041918624004
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Adaptive Learning,Adaptive Learning,Selective Attention,3,3,37.11236646742806,2.5930723888107026,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4739471869758732,0.07478990306981893,0.047223645702356765,0.06743942989615352,0.0845418344791203,0.08876640523116083,0.1632915946455164
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Performance Sensitivity > Coupling,Coupling,Selective Attention,3,4,4.502287919838732,0.6040997241269351,True,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.477917677188685,0.07375447454941071,0.04595219822123419,0.06517693127412563,0.082774536377085,0.08891223816511144,0.1655119442243479
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Feature Binding,Feature Binding,Selective Attention,3,3,7.204078677532255,1.1710637684977137,True,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.47009378731312207,0.07465295075312127,0.047362095396702136,0.06793646769029812,0.0853976798722443,0.08966820017011994,0.1648888188043921
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Adaptive Focus > Goal Focus Shifts,Goal Focus Shifts,Selective Attention,3,4,8.155847659465488,0.8341657468435779,True,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.46679492941933304,0.07495864256600464,0.04788595195661884,0.06899101975700783,0.086404928182006,0.09006144104010036,0.1649030870789294
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Adaptive Focus > Inattentional Blindness,Inattentional Blindness,Selective Attention,3,3,11.896935376175662,1.5594775267279568,True,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.47810406798707455,0.07464640457836141,0.046827976285959506,0.0665386343038281,0.08348115574494212,0.08804910373656442,0.1623526573632699
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Informational Bottleneck,Informational Bottleneck,Selective Attention,3,4,12.814766612346597,1.0512364961412786,True,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.47819714772054583,0.0742776384975453,0.04643867604656407,0.06592472079225004,0.08312902059186307,0.08837146023163704,0.16366133611959452
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Performance Sensitivity > Performance Degradation,Performance Degradation,Selective Attention,3,3,16.34025085995481,1.8355354848246423,False,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.468832933329182,0.07516972165129089,0.04795926384086591,0.06897163261521495,0.08609200088366527,0.08945039113971533,0.1635240565400656
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Performance Sensitivity > Priming Enhancement,Priming Enhancement,Selective Attention,3,4,13.288905661486755,1.4162615194482688,True,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.477917677188685,0.07375447454941071,0.04595219822123419,0.06517693127412563,0.082774536377085,0.08891223816511144,0.1655119442243479
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Resource Adaptation,Resource Adaptation,Selective Attention,3,4,6.028056326451132,0.6984867288185492,True,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.4769125666861115,0.0754338165513619,0.04760940427023642,0.06784502101693513,0.08429948234716002,0.08761584448271924,0.1602838646454758
