dgp,fit,leaf,nuisance_truth,design,estimand,system,node_key,node_name,node_type,top_feature,depth,fanout,subtree_indicator_count,subtree_rating_count,z_true,prior_p_z1,posterior_p_z1,prior_entropy,posterior_entropy,entropy_reduction,relative_entropy_reduction,brier,log_score,neg_log_score
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,4,0,0.5316539981259888,0.0075703605582550714,0.6911418886078069,0.04451159897692566,0.6466302896308812,0.9355970174712068,5.731035898198404e-05,-0.007599161183896996,0.007599161183896996
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,3,0,0.5586407380702518,0.7420355301565489,0.6862538543033446,0.570917030654966,0.1153368236483786,0.16806728723653375,0.5506167280147106,-1.3549334173290069,1.3549334173290069
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.5902438985227401,0.6815786316783461,0.6767696531529003,0.6256737982422294,0.051095854910670924,0.07549962483191754,0.10139216780383438,-0.3833436541956283,0.3833436541956283
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,0,0.6243603310887775,0.6987864872134733,0.661889124717298,0.6118890053146523,0.050000119402645704,0.07554153337086698,0.4883025547121456,-1.1999359208936409,1.1999359208936409
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,8,0,0.46911370538966596,0.001662600170154694,0.6912380389202146,0.012300815148667795,0.6789372237715469,0.9822046611209607,2.764239325798417e-06,-0.0016639838236720272,0.0016639838236720272
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention,Selective Attention,feature,Selective Attention,1,5,12,24,0,0.3782271175231424,0.0020734976977739546,0.6631895406177672,0.014882490168473985,0.6483070504492933,0.9775592206194766,4.29939270267389e-06,-0.002075650370347819,0.002075650370347819
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Non-Linear Capabilities,Non-Linear Capabilities,feature,Selective Attention,2,2,2,4,0,0.5680426935865732,0.053322776216885956,0.6838587702562228,0.2081850965701615,0.4756736736860613,0.6955729667806112,0.0028433184634760987,-0.05479708467360565,0.05479708467360565
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus,Adaptive Focus,feature,Selective Attention,2,3,3,6,0,0.4615001226076063,0.00017437170004272554,0.6901797630892915,0.0016834252194516605,0.6884963378698399,0.9975608887575659,3.040548977579025e-08,-0.00017438690455515718,0.00017438690455515718
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture,Attention-Constrained Architecture,feature,Selective Attention,2,2,2,4,0,0.4621422000791051,0.004737807844083805,0.6902780094310397,0.030084170513061267,0.6601938389179784,0.9564173128767958,2.244682316746203e-05,-0.0047490668316901635,0.0047490668316901635
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity,Performance Sensitivity,feature,Selective Attention,2,3,3,6,0,0.4621422000791051,0.0027891952544237125,0.6902780094310397,0.019191354350235577,0.6710866550808041,0.9721976448792654,7.77961016729976e-06,-0.0027930923076223313,0.0027930923076223313
