dgp,fit,leaf,nuisance_truth,design,estimand,parameter,kind,support,demandingness,truth,posterior_mean,posterior_median,posterior_p03,posterior_p97,signed_error,abs_error,squared_error,interval_includes_truth
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__moderate_support__strongly_demanding,beta_pres,moderate support,strongly demanding,0.6384525086871429,0.8984431354408537,0.9017737370236534,0.8402859489856171,0.9410183489337892,0.2633212283365105,0.2633212283365105,0.0693380692926487,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__moderate_support__weakly_demanding,beta_pres,moderate support,weakly demanding,0.7510862838496203,0.8976176380246554,0.9004423558105829,0.8405708704614133,0.9399469168899658,0.14935607196096257,0.14935607196096257,0.02230723623160823,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__moderate_support__weakly_undemanding,beta_pres,moderate support,weakly undemanding,0.8586701611233953,0.8938115911383439,0.8971232724616944,0.8337701149433627,0.938543581948055,0.038453111338299095,0.038453111338299095,0.0014786417715956265,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__moderately_demanding,beta_pres,strong support,moderately demanding,0.8652906577456392,0.8969959928792016,0.900431079784356,0.8356613010294436,0.9393886220125923,0.03514042203871681,0.03514042203871681,0.0012348492610591343,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__moderately_undemanding,beta_pres,strong support,moderately undemanding,0.9598425445419301,0.8943009193692592,0.8971283373741727,0.8336174285390618,0.9395528409442853,-0.06271420716775733,0.06271420716775733,0.003933071780680385,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__neutral,beta_pres,strong support,neutral,0.8817754922006148,0.8976573376284667,0.9004386089673044,0.8396350740753625,0.9403241744441722,0.018663116766689636,0.018663116766689636,0.0003483119274470918,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__strongly_demanding,beta_pres,strong support,strongly demanding,0.7979354739553153,0.8918167281724072,0.8947868473139524,0.8328212462957973,0.9360861032705832,0.09685137335863714,0.09685137335863714,0.009380188521454128,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__weakly_demanding,beta_pres,strong support,weakly demanding,0.8581969292138683,0.8897123648267315,0.8937307259912901,0.8259965227952315,0.9365749468054843,0.035533796777421855,0.035533796777421855,0.0012626507134191158,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__strong_support__weakly_undemanding,beta_pres,strong support,weakly undemanding,0.9205216626808573,0.8974468036383075,0.9007994977697005,0.8403509942671258,0.9400271887920633,-0.01972216491115686,0.01972216491115686,0.0003889637887828668,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_support__moderately_demanding,beta_pres,weak support,moderately demanding,0.560047800174686,0.8920205611609738,0.8957859609973176,0.8277270297817061,0.9384132183259688,0.3357381608226315,0.3357381608226315,0.1127201126325632,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_support__moderately_undemanding,beta_pres,weak support,moderately undemanding,0.8265237784608894,0.8984208734888615,0.9018384657306884,0.8404373974370899,0.9401512981436495,0.07531468726979895,0.07531468726979895,0.005672302118547617,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_support__neutral,beta_pres,weak support,neutral,0.6234429189806305,0.896166447787505,0.8995120262711418,0.836287367434354,0.9405275234226617,0.27606910729051126,0.27606910729051126,0.07621415200017982,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_support__strongly_undemanding,beta_pres,weak support,strongly undemanding,0.9250177775636342,0.8977492388408512,0.9008300928251198,0.8389591785203866,0.9411824750295029,-0.024187684738514403,0.024187684738514403,0.0005850440930097626,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_support__weakly_undemanding,beta_pres,weak support,weakly undemanding,0.7055114197117434,0.8935968303059431,0.8960032308555101,0.8320625120023877,0.9387191428567663,0.1904918111437668,0.1904918111437668,0.036287130112832515,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,label_beta,beta_pres__weak_undermining__neutral,beta_pres,weak undermining,neutral,0.4570038041913731,0.8929624774975271,0.8962543842765619,0.8289005302589678,0.9388486659670722,0.4392505800851888,0.4392505800851888,0.19294107210517486,False
